source_system,source_issue_id,canonical_security_id,hk_stock_codes,security_name,valid_from,valid_to,mapping_status,mapping_evidence,mapping_row_count
webb_ccass,3383,webb:issue:3383,08220;08379;08395;08563;08571;08593,BINGO GROUP,2002-11-12,2025-03-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,23
webb_ccass,3384,webb:issue:3384,00775;08222,CKLIFE SCIENCES,2002-07-16,2008-09-08,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,3385,webb:issue:3385,08225,C HEALTH GP,2003-07-10,2015-02-26,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3386,webb:issue:3386,08227;08593,HAITIAN ANTENNA,2003-11-05,2019-09-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,3387,webb:issue:3387,08229,TUNGDA LIGHTING,2002-07-26,2013-12-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3388,webb:issue:3388,01349;02962;08231,FUDANZHANGJIANG,2002-08-13,2014-01-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3389,webb:issue:3389,08236;08397,POWERLEADER,2002-12-12,2020-12-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3390,webb:issue:3390,08243,DAHE MEDIA,2003-11-13,2020-05-25,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3391,webb:issue:3391,08256;08375,NETEL,2002-12-20,2020-12-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3392,webb:issue:3392,02218;02970;08259;08391,ANDRE JUICE,2003-04-22,2013-03-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,3393,webb:issue:3393,08262,A-S CHINA,2003-07-11,2009-12-15,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3394,webb:issue:3394,08266;08597,ZHUOXIN INTL,2003-05-09,2021-09-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,3395,webb:issue:3395,08226;08595,KOALA FIN GP,2002-07-19,2021-04-29,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,3396,webb:issue:3396,08228;08387;08393;08581,NATIONAL ARTS,2002-10-17,2023-08-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,3397,webb:issue:3397,00895;02976;08230;08379,DONGJIANG ENV,2003-01-29,2011-02-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,3398,webb:issue:3398,02176;08235,CCID CONSULTING,2002-12-12,2021-05-14,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,3399,webb:issue:3399,08239;08393;08569;08597,CAPITAL FIN,2002-11-15,2023-03-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,16
webb_ccass,3400,webb:issue:3400,08249,RUIYUAN IC TECH,2003-11-14,2017-01-11,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3401,webb:issue:3401,08258,NW INDUSTRY,2003-07-03,2022-02-25,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3402,webb:issue:3402,00502;08260,PAN SINO INT'L,2003-12-02,2011-09-19,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,3404,webb:issue:3404,08270;08387;08561,CHINA CBM,2003-08-12,2023-02-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,12
webb_ccass,3405,webb:issue:3405,08271,GDC,2003-08-04,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3406,webb:issue:3406,01025;08277;08383;08390,WUMART,2003-11-21,2016-01-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,3407,webb:issue:3407,02280;02998;08292,HC GROUP,2003-12-17,2018-07-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,3408,webb:issue:3408,08272;08380;08389;08553;08579,C FOOD&BEV GP,2003-06-27,2021-07-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,19
webb_ccass,3409,webb:issue:3409,02308;08285,EVOC,2003-10-10,2022-10-28,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,3410,webb:issue:3410,02086;02976;08210,LEADWAY TECH,2003-11-10,2022-07-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,3411,webb:issue:3411,02899,ZIJIN MINING,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3412,webb:issue:3412,02628,CHINA LIFE,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3413,webb:issue:3413,02333,GWMOTOR,2004-02-02,2023-06-19,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3414,webb:issue:3414,00699,CHIAHSIN CEMENT,2004-02-02,2008-01-08,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3415,webb:issue:3415,00836,CHINA RES POWER,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3417,webb:issue:3417,00589;02945,PORTICO INT'L,2004-02-02,2018-08-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3418,webb:issue:3418,02357;02931,AVICHINA,2004-02-02,2015-08-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,3419,webb:issue:3419,02324;02919;02936;02956;02960;02981;02989;02990,CAPITAL VC,2004-02-02,2020-08-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,30
webb_ccass,3420,webb:issue:3420,02327,MEILLEUREHEALTH,2004-02-02,2017-05-15,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3421,webb:issue:3421,02340,ISP HOLDINGS,2004-02-02,2022-01-13,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3422,webb:issue:3422,02339;02918,BWI INT'L,2004-02-02,2016-12-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,3423,webb:issue:3423,02314;02966;02974,LEE & MAN PAPER,2004-02-02,2010-01-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3424,webb:issue:3424,02698,WEIQIAO TEXTILE,2004-02-02,2024-03-20,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3425,webb:issue:3425,02320,HOP FUNG GROUP,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3426,webb:issue:3426,00565,ART GROUP HOLD,2004-02-02,2016-10-07,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3427,webb:issue:3427,02368,EAGLE NICE,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3428,webb:issue:3428,00737,BAY AREA DEV,2004-02-02,2019-06-19,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3429,webb:issue:3429,02342;02917,COMBA,2004-02-02,2010-07-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,3430,webb:issue:3430,00653;02936;02988,BONJOUR HOLD,2004-02-02,2024-11-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3431,webb:issue:3431,02348;02969;02987,DAWNRAYS PHARMA,2004-02-02,2018-09-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3432,webb:issue:3432,00387,LEEPORT(HOLD),2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3433,webb:issue:3433,00712;01313,CR BLDG MAT TEC,2004-02-02,2023-12-08,DATE_BOUNDED,webbsite_full.sqlite/shortnames,3
webb_ccass,3434,webb:issue:3434,02310,TIMES UNI GP,2004-02-02,2020-07-29,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3435,webb:issue:3435,00980,LIANHUA,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3436,webb:issue:3436,02317,VEDAN INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3437,webb:issue:3437,02355,BAOYE GROUP,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3438,webb:issue:3438,02868,BJ CAPITAL LAND,2004-02-02,2021-09-30,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3439,webb:issue:3439,02322;02900;02918;02935;02992,MODERN INNO DT,2004-02-02,2024-11-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,20
webb_ccass,3440,webb:issue:3440,00264,CN INT DEV CORP,2004-02-02,2019-12-30,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3441,webb:issue:3441,02337,FORTE LAND,2004-02-06,2011-05-13,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3442,webb:issue:3442,02326;02908;02998,NPE HOLDINGS,2004-02-02,2017-11-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,3443,webb:issue:3443,00598,SINOTRANS,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3444,webb:issue:3444,00607;02994,FULLSHARE,2004-02-02,2024-01-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,3445,webb:issue:3445,02883,CHINA OILFIELD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3446,webb:issue:3446,02309;02910,ZO FUTURE GROUP,2004-02-02,2023-10-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3448,webb:issue:3448,02888,STANCHART,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3449,webb:issue:3449,00395;02944;02960,SMARTAC INTL,2004-02-02,2023-02-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,3450,webb:issue:3450,02898,LONGRUN TEA,2004-02-02,2021-07-21,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3452,webb:issue:3452,01211;02944,BYD COMPANY,2004-02-02,2025-10-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,3453,webb:issue:3453,00628;02913;02936;02979,TONGTONG AI SOC,2004-02-02,2024-11-04,AMBIGUOUS,webbsite_full.sqlite/shortnames,16
webb_ccass,3455,webb:issue:3455,02323,RENCO HOLDINGS,2004-02-02,2020-08-03,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,3456,webb:issue:3456,00766;02988,SINO PROSPER GP,2004-02-02,2023-02-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,3457,webb:issue:3457,00915;02907;02980,DAOHE GLOBAL,2004-02-02,2017-09-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,3458,webb:issue:3458,00582;02905;02952;02956;02959,SHIN HWA WORLD,2004-02-02,2024-07-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,3459,webb:issue:3459,02389;02937,BJ HEALTH,2004-02-02,2021-06-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3460,webb:issue:3460,08148;08388;08393;08589,WUXI LIFE,2004-01-09,2024-08-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,16
webb_ccass,3461,webb:issue:3461,01265;08290,TIANJINJINRAN,2004-01-09,2012-09-21,DATE_BOUNDED,webbsite_full.sqlite/shortnames,3
webb_ccass,3462,webb:issue:3462,00904;02920;02988,CHINA GREEN,2004-02-02,2024-01-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,3463,webb:issue:3463,08279;08389;08399,AGTECH HOLDINGS,2004-01-19,2007-04-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3464,webb:issue:3464,08203;08573,KAISUN HOLDINGS,2004-01-20,2018-08-01,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3467,webb:issue:3467,01164;08193,CGN MINING,2002-02-07,2012-01-03,DATE_BOUNDED,webbsite_full.sqlite/shortnames,5
webb_ccass,3469,webb:issue:3469,00509;02964;08276;08393,SUNSHINE,2004-02-17,2024-08-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,3479,webb:issue:3479,08273,ZJ PROSPECT,2004-02-18,2019-09-02,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3481,webb:issue:3481,00581,CHINA ORIENTAL,2004-03-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3485,webb:issue:3485,01066;02981;08199,WEIGAO GROUP,2004-02-27,2021-11-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3486,webb:issue:3486,08126,G. A. HOLDINGS,2002-06-17,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3490,webb:issue:3490,02338,WEICHAI POWER,2004-03-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3494,webb:issue:3494,02341,ECOGREEN,2004-03-09,2024-07-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3507,webb:issue:3507,00981;02920,SMIC,2004-03-18,2017-01-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3510,webb:issue:3510,00248,HKC INT'L HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3512,webb:issue:3512,00690;02945,UNI-BIO GROUP,2004-02-02,2009-10-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,3513,webb:issue:3513,02300,AMVIG HOLDINGS,2004-03-26,2021-04-20,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3529,webb:issue:3529,01160,GOLDSTONE CAP,2004-04-02,2022-08-19,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,3544,webb:issue:3544,02878,SOLOMON SYSTECH,2004-04-08,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3550,webb:issue:3550,00568;02982;08261,SHANDONG MOLONG,2004-04-15,2010-02-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,3551,webb:issue:3551,00077,AMS TRANSPORT,2004-04-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3553,webb:issue:3553,01212;02969,LIFESTYLE INT'L,2004-04-15,2022-12-21,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3574,webb:issue:3574,02633,NAM TAI EEP,2004-04-28,2009-11-13,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3575,webb:issue:3575,00299;02915;02931;02953;02986,GLORY SUN LAND,2004-04-30,2022-05-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,3576,webb:issue:3576,00596;02952;08141;08397,INSPUR DIGI ENT,2004-04-29,2023-02-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,12
webb_ccass,3592,webb:issue:3592,08286,CCOE,2004-05-18,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3597,webb:issue:3597,02319,MENGNIU DAIRY,2004-06-10,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3598,webb:issue:3598,08037;08381;08389;08393;08595,CH BIOTECH SER,2004-06-17,2020-04-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,3599,webb:issue:3599,01708;02963;08287,SAMPLE TECH,2004-06-09,2018-08-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,3600,webb:issue:3600,02866,COSCO SHIP DEV,2004-06-16,2016-12-22,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3601,webb:issue:3601,00700;02943;02988;02990,TENCENT,2004-06-16,2014-06-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,3603,webb:issue:3603,08250;08372;08378;08396;08572,DU DU HLDGS,2004-06-18,2025-02-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,21
webb_ccass,3605,webb:issue:3605,01116,HC TECH GP,2004-06-21,2025-06-27,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3606,webb:issue:3606,02318,PING AN,2004-06-24,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3607,webb:issue:3607,02331;02967,LI NING,2004-06-28,2007-10-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,3608,webb:issue:3608,00597,CHINA RES MICRO,2004-08-13,2011-11-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3610,webb:issue:3610,02356,DAHSING BANKING,2004-06-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3611,webb:issue:3611,08115,SHANGHAI QINGPU,2004-06-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3612,webb:issue:3612,02366;02922;02976,SMI CULTURE,2004-06-30,2022-03-21,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,3613,webb:issue:3613,08301,MINGWAH HI TECH,2004-07-07,2021-12-06,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3614,webb:issue:3614,08253,TIANYUAN,2004-07-13,2015-09-10,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3616,webb:issue:3616,02358,JIU RONG HOLD,2004-07-15,2014-08-04,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,3617,webb:issue:3617,00733,HOPEFLUENT,2004-07-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3618,webb:issue:3618,00311,LUEN THAI,2004-07-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3619,webb:issue:3619,02343,PACIFIC BASIN,2004-07-14,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,3648,webb:issue:3648,08053;08377;09893,PIZU GROUP,2004-08-06,2025-02-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,3649,webb:issue:3649,01639;08298,AKM INDUSTRIAL,2004-08-18,2022-07-28,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,3829,webb:issue:3829,00920,SEA HOLD W0812,2004-02-02,2008-12-04,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,4326,webb:issue:4326,00631,C OIL RES W0710,2004-02-02,2007-11-01,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,4347,webb:issue:4347,08299;08371;08393;08551;08565,GT GOLD,2004-09-23,2024-11-01,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,4348,webb:issue:4348,02307,KAM HING INT'L,2004-09-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4349,webb:issue:4349,02379;02925,CCET,2004-09-22,2023-09-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,4398,webb:issue:4398,01857,CEB WATER,2019-05-08,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4482,webb:issue:4482,02618;02931;02984,TCL COMM,2004-09-27,2016-10-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,4521,webb:issue:4521,00929,IPE GROUP,2004-11-01,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4522,webb:issue:4522,00745;02919;02921;02973;02982;02996,CN CULTURE GP,2004-10-13,2023-10-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,23
webb_ccass,4523,webb:issue:4523,01194;02929;02938,BAY AREA GOLD,2004-10-12,2024-03-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,12
webb_ccass,4524,webb:issue:4524,02332,HUTCH TELECOM,2004-10-15,2010-05-25,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4525,webb:issue:4525,02380,CHINA POWER,2004-10-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4530,webb:issue:4530,00906,CHINA NETCOM,2004-11-17,2008-10-15,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4535,webb:issue:4535,02371,CHUANGLIAN HOLD,2004-11-18,2021-12-23,EXACT,webbsite_full.sqlite/shortnames,6
webb_ccass,4539,webb:issue:4539,02387,IDS,2004-12-07,2010-11-01,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4540,webb:issue:4540,02369;02991,COOLPAD GROUP,2004-12-09,2025-07-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,4541,webb:issue:4541,02678;02944,TEXHONG INTL GP,2004-12-09,2023-02-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4542,webb:issue:4542,00763,ZTE,2004-12-09,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4543,webb:issue:4543,00872;08293,TITAN INVO TECH,2004-12-09,2024-05-17,DATE_BOUNDED,webbsite_full.sqlite/shortnames,4
webb_ccass,4544,webb:issue:4544,00753,AIR CHINA,2004-12-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4545,webb:issue:4545,01175,FRESH EXP,2004-12-17,2023-02-09,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,4546,webb:issue:4546,00438;02908,IRICO NEWENERGY,2004-12-20,2021-05-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,4547,webb:issue:4547,01000,BEIJING MEDIA,2004-12-22,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4548,webb:issue:4548,00319,CHINA METAL,2004-12-31,2017-10-09,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4549,webb:issue:4549,08317;08372;08387;08390,FINET GROUP,2005-01-07,2011-06-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,12
webb_ccass,4550,webb:issue:4550,00828,DYNASTY WINES,2005-01-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4553,webb:issue:4553,00868;02954,XINYI GLASS,2005-02-03,2021-08-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,4554,webb:issue:4554,02038;02981,FIH,2005-02-03,2025-06-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4555,webb:issue:4555,00100,CLEAR MEDIA,2004-02-02,2021-09-28,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4556,webb:issue:4556,00360,NEW FOCUS AUTO,2005-02-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4557,webb:issue:4557,00999,I.T,2005-03-04,2021-04-30,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4558,webb:issue:4558,08306;08381;08388,CH NONFERROUS,2005-02-28,2019-08-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,4571,webb:issue:4571,02727,SH ELECTRIC,2005-04-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4575,webb:issue:4575,00482;02935,SANDMARTIN INTL,2005-05-12,2021-07-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4576,webb:issue:4576,00838,EVA HOLDINGS,2005-05-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4577,webb:issue:4577,00483,BAUHAUS INT'L,2005-05-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4587,webb:issue:4587,02889,NRI HOLDINGS,2005-05-19,2020-02-14,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,4592,webb:issue:4592,00464,CHINA IN-TECH,2005-06-16,2024-02-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,4594,webb:issue:4594,00462,NATURAL DAIRY,2005-06-10,2022-11-28,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,4595,webb:issue:4595,01088,CHINA SHENHUA,2005-06-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4596,webb:issue:4596,03328,BANKCOMM,2005-06-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4597,webb:issue:4597,02907;03300,CHINA GLASS,2005-06-23,2011-05-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4598,webb:issue:4598,02940;03311,CHINA STATE CON,2005-07-08,2008-07-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4599,webb:issue:4599,02028,JOLIMARK,2005-06-29,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4600,webb:issue:4600,00416,GST HOLDINGS,2005-06-30,2009-12-18,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4601,webb:issue:4601,01919,COSCO SHIP HOLD,2005-06-30,2016-12-08,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,4602,webb:issue:4602,02000,SIM TECH,2005-06-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4604,webb:issue:4604,02777;02970,R&F PROPERTIES,2005-07-14,2006-11-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,4605,webb:issue:4605,02728;02914;02921;02960,JINTAI ENERGY H,2005-07-14,2020-03-04,AMBIGUOUS,webbsite_full.sqlite/shortnames,15
webb_ccass,4606,webb:issue:4606,01103;08251,DASHENG AGR FIN,2005-07-13,2024-01-05,DATE_BOUNDED,webbsite_full.sqlite/shortnames,4
webb_ccass,4607,webb:issue:4607,00833;02970;02973,ALLTRONICS,2005-07-15,2022-11-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,4612,webb:issue:4612,00423,HKET HOLDINGS,2005-08-03,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4613,webb:issue:4613,02018;02918,AAC TECH,2005-08-09,2012-07-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4626,webb:issue:4626,08329,NEP INTERLONG,2005-09-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4627,webb:issue:4627,01719;08233,CIL GROUP,2005-09-16,2018-08-24,DATE_BOUNDED,webbsite_full.sqlite/shortnames,3
webb_ccass,4633,webb:issue:4633,02902;03389,HENGDELI,2005-09-26,2009-10-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,4634,webb:issue:4634,01068,YURUN FOOD,2005-10-03,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4635,webb:issue:4635,00739,ZHEJIANG GLASS,2004-02-02,2013-05-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4637,webb:issue:4637,02386,XPRESS GP W0909,2004-11-15,2009-10-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,4638,webb:issue:4638,00454,GLOBAL GR W0707,2005-07-12,2007-07-09,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4639,webb:issue:4639,00463,GLOBAL GR W0807,2005-07-12,2008-07-08,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4640,webb:issue:4640,00427,HOP HING W0904,2005-09-20,2009-05-04,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4641,webb:issue:4641,00452,KENFORD W0806,2005-06-16,2008-06-16,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4645,webb:issue:4645,03344,GTI HLDGS,2005-10-05,2023-09-05,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,4646,webb:issue:4646,00471;02931;02959;02980;02982,SILKWAVE INC,2005-10-10,2024-11-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,19
webb_ccass,4648,webb:issue:4648,02877,SHINEWAY PHARM,2004-12-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4650,webb:issue:4650,00096;08319,YUSEI,2005-10-13,2010-12-15,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,4651,webb:issue:4651,00444;02932,SINCEREWATCH HK,2005-10-17,2014-10-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,4652,webb:issue:4652,00426,ONE MEDIA GROUP,2005-10-18,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,4654,webb:issue:4654,00776;02925;02974;08310,IMPERIUM TEC GP,2005-10-13,2021-08-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
